condition,stream,mode,level,detector,filter,activation_row,blocks,alarms,alarm_rate,resets,reset_requests,rejected_updates,rejected_update_rate,reset_rejections,rows,resets_per_100k,event_applicable,detection_delay,commit_delay,missed_detections,missed_commits,scheduled_events,unexposed_false_alarm_rate,unexposed_blocks,event_recall
radar__concept__moderate__a1,radar,concept,moderate,hddm_w,none,340000,145,104,0.7172413793103448,10,12,21,0.14482758620689656,2,144753,6.908319689401947,False,,,,,,,,
radar__concept__moderate__a1,radar,concept,moderate,hddm_w,learned_features,340000,145,90,0.6206896551724138,9,13,23,0.15862068965517243,4,144753,6.217487720461752,False,,,,,,,,
radar__concept__moderate__a1,radar,concept,moderate,hddm_w,learned_features_label,340000,145,100,0.6896551724137931,9,14,35,0.2413793103448276,5,144753,6.217487720461752,False,,,,,,,,
radar__concept__moderate__a1,radar,concept,moderate,hellinger,none,340000,145,12,0.08275862068965517,4,4,22,0.15172413793103448,0,144753,2.763327875760779,False,,,,,,,,
radar__concept__moderate__a1,radar,concept,moderate,hellinger,learned_features,340000,145,13,0.0896551724137931,4,5,20,0.13793103448275862,1,144753,2.763327875760779,False,,,,,,,,
radar__concept__moderate__a1,radar,concept,moderate,hellinger,learned_features_label,340000,145,6,0.041379310344827586,3,4,32,0.2206896551724138,1,144753,2.072495906820584,False,,,,,,,,
radar__concept__moderate__a1,radar,concept,moderate,d3_oof,none,340000,145,7,0.04827586206896552,1,1,12,0.08275862068965517,0,144753,0.6908319689401947,False,,,,,,,,
radar__concept__moderate__a1,radar,concept,moderate,d3_oof,learned_features,340000,145,7,0.04827586206896552,3,3,19,0.1310344827586207,0,144753,2.072495906820584,False,,,,,,,,
radar__concept__moderate__a1,radar,concept,moderate,d3_oof,learned_features_label,340000,145,5,0.034482758620689655,3,4,27,0.18620689655172415,1,144753,2.072495906820584,False,,,,,,,,
radar__concept__moderate__a2,radar,concept,moderate,adwin,none,340000,145,120,0.8275862068965517,11,15,34,0.23448275862068965,4,144753,7.599151658342141,False,,,,,,,,
radar__concept__moderate__a2,radar,concept,moderate,adwin,learned_features,340000,145,115,0.7931034482758621,7,14,28,0.19310344827586207,7,144753,4.835823782581363,False,,,,,,,,
radar__concept__moderate__a2,radar,concept,moderate,adwin,learned_features_label,340000,145,112,0.7724137931034483,11,16,25,0.1724137931034483,5,144753,7.599151658342141,False,,,,,,,,
radar__concept__moderate__a2,radar,concept,moderate,hddm_w,none,340000,145,93,0.6413793103448275,10,15,25,0.1724137931034483,5,144753,6.908319689401947,False,,,,,,,,
radar__concept__moderate__a2,radar,concept,moderate,hddm_w,learned_features,340000,145,96,0.6620689655172414,10,15,28,0.19310344827586207,5,144753,6.908319689401947,False,,,,,,,,
radar__concept__moderate__a2,radar,concept,moderate,hddm_w,learned_features_label,340000,145,90,0.6206896551724138,9,13,23,0.15862068965517243,4,144753,6.217487720461752,False,,,,,,,,
radar__concept__moderate__a2,radar,concept,moderate,hellinger,none,340000,145,10,0.06896551724137931,2,4,28,0.19310344827586207,2,144753,1.3816639378803894,False,,,,,,,,
radar__concept__moderate__a2,radar,concept,moderate,hellinger,learned_features,340000,145,14,0.09655172413793103,2,5,26,0.1793103448275862,3,144753,1.3816639378803894,False,,,,,,,,
radar__concept__moderate__a2,radar,concept,moderate,hellinger,learned_features_label,340000,145,13,0.0896551724137931,4,5,29,0.2,1,144753,2.763327875760779,False,,,,,,,,
radar__concept__moderate__a2,radar,concept,moderate,d3_oof,none,340000,145,6,0.041379310344827586,2,3,31,0.21379310344827587,1,144753,1.3816639378803894,False,,,,,,,,
radar__concept__moderate__a2,radar,concept,moderate,d3_oof,learned_features,340000,145,6,0.041379310344827586,1,1,20,0.13793103448275862,0,144753,0.6908319689401947,False,,,,,,,,
radar__concept__moderate__a2,radar,concept,moderate,d3_oof,learned_features_label,340000,145,6,0.041379310344827586,0,0,22,0.15172413793103448,0,144753,0.0,False,,,,,,,,
radar__concept__severe__a0,radar,concept,severe,adwin,none,340000,145,128,0.8827586206896552,13,15,29,0.2,2,144753,8.98081559622253,False,,,,,,,,
radar__concept__severe__a0,radar,concept,severe,adwin,learned_features,340000,145,121,0.8344827586206897,10,14,26,0.1793103448275862,4,144753,6.908319689401947,False,,,,,,,,
radar__concept__severe__a0,radar,concept,severe,adwin,learned_features_label,340000,145,115,0.7931034482758621,9,13,23,0.15862068965517243,4,144753,6.217487720461752,False,,,,,,,,
radar__concept__severe__a0,radar,concept,severe,hddm_w,none,340000,145,102,0.7034482758620689,13,14,22,0.15172413793103448,1,144753,8.98081559622253,False,,,,,,,,
radar__concept__severe__a0,radar,concept,severe,hddm_w,learned_features,340000,145,106,0.7310344827586207,10,13,19,0.1310344827586207,3,144753,6.908319689401947,False,,,,,,,,
radar__concept__severe__a0,radar,concept,severe,hddm_w,learned_features_label,340000,145,98,0.6758620689655173,10,11,21,0.14482758620689656,1,144753,6.908319689401947,False,,,,,,,,
radar__concept__severe__a0,radar,concept,severe,hellinger,none,340000,145,5,0.034482758620689655,0,1,15,0.10344827586206896,1,144753,0.0,False,,,,,,,,
radar__concept__severe__a0,radar,concept,severe,hellinger,learned_features,340000,145,3,0.020689655172413793,0,0,12,0.08275862068965517,0,144753,0.0,False,,,,,,,,
radar__concept__severe__a0,radar,concept,severe,hellinger,learned_features_label,340000,145,6,0.041379310344827586,3,4,21,0.14482758620689656,1,144753,2.072495906820584,False,,,,,,,,
radar__concept__severe__a0,radar,concept,severe,d3_oof,none,340000,145,3,0.020689655172413793,1,2,18,0.12413793103448276,1,144753,0.6908319689401947,False,,,,,,,,
radar__concept__severe__a0,radar,concept,severe,d3_oof,learned_features,340000,145,3,0.020689655172413793,1,2,25,0.1724137931034483,1,144753,0.6908319689401947,False,,,,,,,,
radar__concept__severe__a0,radar,concept,severe,d3_oof,learned_features_label,340000,145,3,0.020689655172413793,2,3,20,0.13793103448275862,1,144753,1.3816639378803894,False,,,,,,,,
radar__concept__severe__a1,radar,concept,severe,adwin,none,340000,145,128,0.8827586206896552,12,16,31,0.21379310344827587,4,144753,8.289983627282336,False,,,,,,,,
radar__concept__severe__a1,radar,concept,severe,adwin,learned_features,340000,145,125,0.8620689655172413,13,15,29,0.2,2,144753,8.98081559622253,False,,,,,,,,
radar__concept__severe__a1,radar,concept,severe,adwin,learned_features_label,340000,145,120,0.8275862068965517,10,15,38,0.2620689655172414,5,144753,6.908319689401947,False,,,,,,,,
radar__concept__severe__a1,radar,concept,severe,hddm_w,none,340000,145,109,0.7517241379310344,11,12,27,0.18620689655172415,1,144753,7.599151658342141,False,,,,,,,,
radar__concept__severe__a1,radar,concept,severe,hddm_w,learned_features,340000,145,113,0.7793103448275862,13,15,30,0.20689655172413793,2,144753,8.98081559622253,False,,,,,,,,
radar__concept__severe__a1,radar,concept,severe,hddm_w,learned_features_label,340000,145,110,0.7586206896551724,12,15,29,0.2,3,144753,8.289983627282336,False,,,,,,,,
radar__concept__severe__a1,radar,concept,severe,hellinger,none,340000,145,8,0.05517241379310345,2,3,16,0.1103448275862069,1,144753,1.3816639378803894,False,,,,,,,,
radar__concept__severe__a1,radar,concept,severe,hellinger,learned_features,340000,145,11,0.07586206896551724,4,6,17,0.11724137931034483,2,144753,2.763327875760779,False,,,,,,,,
radar__concept__severe__a1,radar,concept,severe,hellinger,learned_features_label,340000,145,15,0.10344827586206896,4,6,24,0.16551724137931034,2,144753,2.763327875760779,False,,,,,,,,
radar__concept__severe__a1,radar,concept,severe,d3_oof,none,340000,145,7,0.04827586206896552,3,3,19,0.1310344827586207,0,144753,2.072495906820584,False,,,,,,,,
radar__concept__severe__a1,radar,concept,severe,d3_oof,learned_features,340000,145,7,0.04827586206896552,2,2,22,0.15172413793103448,0,144753,1.3816639378803894,False,,,,,,,,
radar__concept__severe__a1,radar,concept,severe,d3_oof,learned_features_label,340000,145,6,0.041379310344827586,0,2,12,0.08275862068965517,2,144753,0.0,False,,,,,,,,
radar__concept__severe__a2,radar,concept,severe,adwin,none,340000,145,131,0.903448275862069,11,14,35,0.2413793103448276,3,144753,7.599151658342141,False,,,,,,,,
radar__concept__severe__a2,radar,concept,severe,adwin,learned_features,340000,145,127,0.8758620689655172,13,15,26,0.1793103448275862,2,144753,8.98081559622253,False,,,,,,,,
radar__concept__severe__a2,radar,concept,severe,adwin,learned_features_label,340000,145,118,0.8137931034482758,12,17,28,0.19310344827586207,5,144753,8.289983627282336,False,,,,,,,,
radar__concept__severe__a2,radar,concept,severe,hddm_w,none,340000,145,112,0.7724137931034483,11,13,28,0.19310344827586207,2,144753,7.599151658342141,False,,,,,,,,
radar__concept__severe__a2,radar,concept,severe,hddm_w,learned_features,340000,145,110,0.7586206896551724,10,15,26,0.1793103448275862,5,144753,6.908319689401947,False,,,,,,,,
radar__concept__severe__a2,radar,concept,severe,hddm_w,learned_features_label,340000,145,108,0.7448275862068966,5,12,22,0.15172413793103448,7,144753,3.4541598447009734,False,,,,,,,,
radar__concept__severe__a2,radar,concept,severe,hellinger,none,340000,145,2,0.013793103448275862,0,0,22,0.15172413793103448,0,144753,0.0,False,,,,,,,,
radar__concept__severe__a2,radar,concept,severe,hellinger,learned_features,340000,145,11,0.07586206896551724,6,6,22,0.15172413793103448,0,144753,4.144991813641168,False,,,,,,,,
radar__concept__severe__a2,radar,concept,severe,hellinger,learned_features_label,340000,145,12,0.08275862068965517,5,7,17,0.11724137931034483,2,144753,3.4541598447009734,False,,,,,,,,
radar__concept__severe__a2,radar,concept,severe,d3_oof,none,340000,145,7,0.04827586206896552,3,3,34,0.23448275862068965,0,144753,2.072495906820584,False,,,,,,,,
radar__concept__severe__a2,radar,concept,severe,d3_oof,learned_features,340000,145,5,0.034482758620689655,3,4,26,0.1793103448275862,1,144753,2.072495906820584,False,,,,,,,,
radar__concept__severe__a2,radar,concept,severe,d3_oof,learned_features_label,340000,145,5,0.034482758620689655,2,3,25,0.1724137931034483,1,144753,1.3816639378803894,False,,,,,,,,
radar__splice__moderate__a0,radar,splice,moderate,adwin,none,340000,145,116,0.8,8,16,37,0.25517241379310346,8,144753,5.526655751521558,False,,,,,,,,
radar__splice__moderate__a0,radar,splice,moderate,adwin,learned_features,340000,145,116,0.8,8,16,37,0.25517241379310346,8,144753,5.526655751521558,False,,,,,,,,
radar__splice__moderate__a0,radar,splice,moderate,adwin,learned_features_label,340000,145,116,0.8,9,15,34,0.23448275862068965,6,144753,6.217487720461752,False,,,,,,,,
radar__splice__moderate__a0,radar,splice,moderate,hddm_w,none,340000,145,98,0.6758620689655173,10,15,34,0.23448275862068965,5,144753,6.908319689401947,False,,,,,,,,
radar__splice__moderate__a0,radar,splice,moderate,hddm_w,learned_features,340000,145,104,0.7172413793103448,10,13,35,0.2413793103448276,3,144753,6.908319689401947,False,,,,,,,,
radar__splice__moderate__a0,radar,splice,moderate,hddm_w,learned_features_label,340000,145,105,0.7241379310344828,10,15,35,0.2413793103448276,5,144753,6.908319689401947,False,,,,,,,,
radar__splice__moderate__a0,radar,splice,moderate,hellinger,none,340000,145,12,0.08275862068965517,5,9,21,0.14482758620689656,4,144753,3.4541598447009734,False,,,,,,,,
radar__splice__moderate__a0,radar,splice,moderate,hellinger,learned_features,340000,145,13,0.0896551724137931,6,9,32,0.2206896551724138,3,144753,4.144991813641168,False,,,,,,,,
radar__splice__moderate__a0,radar,splice,moderate,hellinger,learned_features_label,340000,145,12,0.08275862068965517,7,9,34,0.23448275862068965,2,144753,4.835823782581363,False,,,,,,,,
radar__splice__moderate__a0,radar,splice,moderate,d3_oof,none,340000,145,6,0.041379310344827586,3,5,27,0.18620689655172415,2,144753,2.072495906820584,False,,,,,,,,
radar__splice__moderate__a0,radar,splice,moderate,d3_oof,learned_features,340000,145,6,0.041379310344827586,3,4,28,0.19310344827586207,1,144753,2.072495906820584,False,,,,,,,,
radar__splice__moderate__a0,radar,splice,moderate,d3_oof,learned_features_label,340000,145,5,0.034482758620689655,1,2,25,0.1724137931034483,1,144753,0.6908319689401947,False,,,,,,,,
radar__splice__moderate__a1,radar,splice,moderate,adwin,none,340000,145,113,0.7793103448275862,12,17,33,0.22758620689655173,5,144753,8.289983627282336,False,,,,,,,,
radar__splice__moderate__a1,radar,splice,moderate,adwin,learned_features,340000,145,109,0.7517241379310344,9,17,33,0.22758620689655173,8,144753,6.217487720461752,False,,,,,,,,
radar__splice__moderate__a1,radar,splice,moderate,adwin,learned_features_label,340000,145,114,0.7862068965517242,8,15,33,0.22758620689655173,7,144753,5.526655751521558,False,,,,,,,,
radar__splice__moderate__a1,radar,splice,moderate,hddm_w,none,340000,145,101,0.696551724137931,12,15,32,0.2206896551724138,3,144753,8.289983627282336,False,,,,,,,,
radar__splice__moderate__a1,radar,splice,moderate,hddm_w,learned_features,340000,145,99,0.6827586206896552,10,16,34,0.23448275862068965,6,144753,6.908319689401947,False,,,,,,,,
radar__splice__moderate__a1,radar,splice,moderate,hddm_w,learned_features_label,340000,145,99,0.6827586206896552,11,16,28,0.19310344827586207,5,144753,7.599151658342141,False,,,,,,,,
radar__splice__moderate__a1,radar,splice,moderate,hellinger,none,340000,145,11,0.07586206896551724,2,4,32,0.2206896551724138,2,144753,1.3816639378803894,False,,,,,,,,
radar__splice__moderate__a1,radar,splice,moderate,hellinger,learned_features,340000,145,11,0.07586206896551724,2,4,28,0.19310344827586207,2,144753,1.3816639378803894,False,,,,,,,,
radar__splice__moderate__a1,radar,splice,moderate,hellinger,learned_features_label,340000,145,12,0.08275862068965517,4,6,33,0.22758620689655173,2,144753,2.763327875760779,False,,,,,,,,
radar__splice__moderate__a1,radar,splice,moderate,d3_oof,none,340000,145,4,0.027586206896551724,1,2,16,0.1103448275862069,1,144753,0.6908319689401947,False,,,,,,,,
radar__splice__moderate__a1,radar,splice,moderate,d3_oof,learned_features,340000,145,4,0.027586206896551724,1,2,17,0.11724137931034483,1,144753,0.6908319689401947,False,,,,,,,,
radar__splice__moderate__a1,radar,splice,moderate,d3_oof,learned_features_label,340000,145,4,0.027586206896551724,1,2,16,0.1103448275862069,1,144753,0.6908319689401947,False,,,,,,,,
radar__splice__moderate__a2,radar,splice,moderate,adwin,none,340000,145,114,0.7862068965517242,9,15,34,0.23448275862068965,6,144753,6.217487720461752,False,,,,,,,,
radar__splice__moderate__a2,radar,splice,moderate,adwin,learned_features,340000,145,123,0.8482758620689655,9,14,29,0.2,5,144753,6.217487720461752,False,,,,,,,,
radar__splice__moderate__a2,radar,splice,moderate,adwin,learned_features_label,340000,145,115,0.7931034482758621,10,13,29,0.2,3,144753,6.908319689401947,False,,,,,,,,
radar__splice__moderate__a2,radar,splice,moderate,hddm_w,none,340000,145,96,0.6620689655172414,9,14,33,0.22758620689655173,5,144753,6.217487720461752,False,,,,,,,,
radar__splice__moderate__a2,radar,splice,moderate,hddm_w,learned_features,340000,145,101,0.696551724137931,8,15,27,0.18620689655172415,7,144753,5.526655751521558,False,,,,,,,,
radar__splice__moderate__a2,radar,splice,moderate,hddm_w,learned_features_label,340000,145,101,0.696551724137931,9,14,29,0.2,5,144753,6.217487720461752,False,,,,,,,,
radar__splice__moderate__a2,radar,splice,moderate,hellinger,none,340000,145,11,0.07586206896551724,2,3,32,0.2206896551724138,1,144753,1.3816639378803894,False,,,,,,,,
radar__splice__moderate__a2,radar,splice,moderate,hellinger,learned_features,340000,145,11,0.07586206896551724,2,3,32,0.2206896551724138,1,144753,1.3816639378803894,False,,,,,,,,
radar__splice__moderate__a2,radar,splice,moderate,hellinger,learned_features_label,340000,145,10,0.06896551724137931,3,4,26,0.1793103448275862,1,144753,2.072495906820584,False,,,,,,,,
radar__splice__moderate__a2,radar,splice,moderate,d3_oof,none,340000,145,4,0.027586206896551724,2,3,19,0.1310344827586207,1,144753,1.3816639378803894,False,,,,,,,,
radar__splice__moderate__a2,radar,splice,moderate,d3_oof,learned_features,340000,145,4,0.027586206896551724,2,3,19,0.1310344827586207,1,144753,1.3816639378803894,False,,,,,,,,
radar__splice__moderate__a2,radar,splice,moderate,d3_oof,learned_features_label,340000,145,4,0.027586206896551724,3,3,19,0.1310344827586207,0,144753,2.072495906820584,False,,,,,,,,
radar__splice__severe__a0,radar,splice,severe,adwin,none,340000,145,125,0.8620689655172413,12,15,27,0.18620689655172415,3,144753,8.289983627282336,False,,,,,,,,
radar__splice__severe__a0,radar,splice,severe,adwin,learned_features,340000,145,125,0.8620689655172413,12,15,28,0.19310344827586207,3,144753,8.289983627282336,False,,,,,,,,
radar__splice__severe__a0,radar,splice,severe,adwin,learned_features_label,340000,145,125,0.8620689655172413,12,15,29,0.2,3,144753,8.289983627282336,False,,,,,,,,
radar__splice__severe__a0,radar,splice,severe,hddm_w,none,340000,145,105,0.7241379310344828,13,16,28,0.19310344827586207,3,144753,8.98081559622253,False,,,,,,,,
radar__splice__severe__a0,radar,splice,severe,hddm_w,learned_features,340000,145,105,0.7241379310344828,13,16,29,0.2,3,144753,8.98081559622253,False,,,,,,,,
radar__splice__severe__a0,radar,splice,severe,hddm_w,learned_features_label,340000,145,105,0.7241379310344828,13,16,30,0.20689655172413793,3,144753,8.98081559622253,False,,,,,,,,
radar__splice__severe__a0,radar,splice,severe,hellinger,none,340000,145,11,0.07586206896551724,4,7,39,0.2689655172413793,3,144753,2.763327875760779,False,,,,,,,,
radar__splice__severe__a0,radar,splice,severe,hellinger,learned_features,340000,145,13,0.0896551724137931,3,5,33,0.22758620689655173,2,144753,2.072495906820584,False,,,,,,,,
radar__splice__severe__a0,radar,splice,severe,hellinger,learned_features_label,340000,145,11,0.07586206896551724,4,6,32,0.2206896551724138,2,144753,2.763327875760779,False,,,,,,,,
radar__splice__severe__a0,radar,splice,severe,d3_oof,none,340000,145,3,0.020689655172413793,1,1,24,0.16551724137931034,0,144753,0.6908319689401947,False,,,,,,,,
radar__splice__severe__a0,radar,splice,severe,d3_oof,learned_features,340000,145,3,0.020689655172413793,1,1,24,0.16551724137931034,0,144753,0.6908319689401947,False,,,,,,,,
radar__splice__severe__a0,radar,splice,severe,d3_oof,learned_features_label,340000,145,3,0.020689655172413793,1,1,26,0.1793103448275862,0,144753,0.6908319689401947,False,,,,,,,,
radar__splice__severe__a1,radar,splice,severe,adwin,none,340000,145,119,0.8206896551724138,10,13,25,0.1724137931034483,3,144753,6.908319689401947,False,,,,,,,,
radar__splice__severe__a1,radar,splice,severe,adwin,learned_features,340000,145,122,0.8413793103448276,12,15,27,0.18620689655172415,3,144753,8.289983627282336,False,,,,,,,,
radar__splice__severe__a1,radar,splice,severe,adwin,learned_features_label,340000,145,128,0.8827586206896552,12,17,27,0.18620689655172415,5,144753,8.289983627282336,False,,,,,,,,
radar__splice__severe__a1,radar,splice,severe,hddm_w,none,340000,145,113,0.7793103448275862,10,15,36,0.2482758620689655,5,144753,6.908319689401947,False,,,,,,,,
radar__splice__severe__a1,radar,splice,severe,hddm_w,learned_features,340000,145,108,0.7448275862068966,11,15,28,0.19310344827586207,4,144753,7.599151658342141,False,,,,,,,,
radar__splice__severe__a1,radar,splice,severe,hddm_w,learned_features_label,340000,145,114,0.7862068965517242,12,16,30,0.20689655172413793,4,144753,8.289983627282336,False,,,,,,,,
radar__splice__severe__a1,radar,splice,severe,hellinger,none,340000,145,11,0.07586206896551724,3,7,28,0.19310344827586207,4,144753,2.072495906820584,False,,,,,,,,
radar__splice__severe__a1,radar,splice,severe,hellinger,learned_features,340000,145,11,0.07586206896551724,3,7,27,0.18620689655172415,4,144753,2.072495906820584,False,,,,,,,,
radar__splice__severe__a1,radar,splice,severe,hellinger,learned_features_label,340000,145,6,0.041379310344827586,2,2,23,0.15862068965517243,0,144753,1.3816639378803894,False,,,,,,,,
radar__splice__severe__a1,radar,splice,severe,d3_oof,none,340000,145,4,0.027586206896551724,0,1,8,0.05517241379310345,1,144753,0.0,False,,,,,,,,
radar__splice__severe__a1,radar,splice,severe,d3_oof,learned_features,340000,145,4,0.027586206896551724,0,1,8,0.05517241379310345,1,144753,0.0,False,,,,,,,,
radar__splice__severe__a1,radar,splice,severe,d3_oof,learned_features_label,340000,145,4,0.027586206896551724,0,1,8,0.05517241379310345,1,144753,0.0,False,,,,,,,,
radar__splice__severe__a2,radar,splice,severe,adwin,none,340000,145,119,0.8206896551724138,9,15,40,0.27586206896551724,6,144753,6.217487720461752,False,,,,,,,,
radar__splice__severe__a2,radar,splice,severe,adwin,learned_features,340000,145,119,0.8206896551724138,9,15,40,0.27586206896551724,6,144753,6.217487720461752,False,,,,,,,,
radar__splice__severe__a2,radar,splice,severe,adwin,learned_features_label,340000,145,121,0.8344827586206897,9,15,42,0.2896551724137931,6,144753,6.217487720461752,False,,,,,,,,
radar__splice__severe__a2,radar,splice,severe,hddm_w,none,340000,145,105,0.7241379310344828,7,16,50,0.3448275862068966,9,144753,4.835823782581363,False,,,,,,,,
radar__splice__severe__a2,radar,splice,severe,hddm_w,learned_features,340000,145,103,0.7103448275862069,7,14,50,0.3448275862068966,7,144753,4.835823782581363,False,,,,,,,,
radar__splice__severe__a2,radar,splice,severe,hddm_w,learned_features_label,340000,145,104,0.7172413793103448,9,15,40,0.27586206896551724,6,144753,6.217487720461752,False,,,,,,,,
radar__splice__severe__a2,radar,splice,severe,hellinger,none,340000,145,8,0.05517241379310345,2,3,28,0.19310344827586207,1,144753,1.3816639378803894,False,,,,,,,,
radar__splice__severe__a2,radar,splice,severe,hellinger,learned_features,340000,145,8,0.05517241379310345,2,2,31,0.21379310344827587,0,144753,1.3816639378803894,False,,,,,,,,
radar__splice__severe__a2,radar,splice,severe,hellinger,learned_features_label,340000,145,8,0.05517241379310345,2,4,27,0.18620689655172415,2,144753,1.3816639378803894,False,,,,,,,,
radar__splice__severe__a2,radar,splice,severe,d3_oof,none,340000,145,5,0.034482758620689655,4,4,26,0.1793103448275862,0,144753,2.763327875760779,False,,,,,,,,
radar__splice__severe__a2,radar,splice,severe,d3_oof,learned_features,340000,145,5,0.034482758620689655,4,5,24,0.16551724137931034,1,144753,2.763327875760779,False,,,,,,,,
radar__splice__severe__a2,radar,splice,severe,d3_oof,learned_features_label,340000,145,5,0.034482758620689655,4,4,34,0.23448275862068965,0,144753,2.763327875760779,False,,,,,,,,
